city,area,num,owner,provice,post,type
张家口,0313,1362313,中国移动,河北,75000,"GSM
"
承德,0314,1362314,中国移动,河北,67000,"GSM
"
唐山,0315,1362315,中国移动,河北,63000,"GSM
"
廊坊,0316,1362316,中国移动,河北,65000,"GSM
"
沧州,0317,1362317,中国移动,河北,61000,"GSM
"
海口,0898,1362757,中国移动,海南,571000,"GSM
"
海口,0898,1362758,中国移动,海南,571000,"GSM
"
海口,0898,1362759,中国移动,海南,571000,"GSM
"
武汉,027,1362727,中国移动,湖北,430000,"GSM
"
武汉,027,1362728,中国移动,湖北,430000,"GSM
"
武汉,027,1362729,中国移动,湖北,430000,"GSM
"
武汉,027,1362860,中国移动,湖北,430000,"GSM
"
武汉,027,1362861,中国移动,湖北,430000,"GSM
"
武汉,027,1362862,中国移动,湖北,430000,"GSM
"
武汉,027,1362863,中国移动,湖北,430000,"GSM
"
武汉,027,1362864,中国移动,湖北,430000,"GSM
"
武汉,027,1362865,中国移动,湖北,430000,"GSM
"
武汉,027,1362866,中国移动,湖北,430000,"GSM
"
丽水,0578,1362588,中国移动,浙江,323000,"GSM
"
金华,0579,1362589,中国移动,浙江,321000,"GSM
"
温州,0577,1362650,中国移动,浙江,325000,"GSM
"
温州,0577,1362651,中国移动,浙江,325000,"GSM
"
温州,0577,1362652,中国移动,浙江,325000,"GSM
"
温州,0577,1362653,中国移动,浙江,325000,"GSM
"
郑州,0371,1362380,中国移动,河南,450000,"GSM
"
郑州,0371,1362381,中国移动,河南,450000,"GSM
"
郑州,0371,1362382,中国移动,河南,450000,"GSM
"
郑州,0371,1362383,中国移动,河南,450000,"GSM
"
郑州,0371,1362384,中国移动,河南,450000,"GSM
"
郑州,0371,1362385,中国移动,河南,450000,"GSM
"
郑州,0371,1362386,中国移动,河南,450000,"GSM
"
焦作,0391,1362387,中国移动,河南,454150,"GSM
"
洛阳,0379,1362388,中国移动,河南,471000,"GSM
"
洛阳,0379,1362389,中国移动,河南,471000,"GSM
"
新乡,0373,1362390,中国移动,河南,453000,"GSM
"
新余,0790,1362790,中国移动,江西,338000,"GSM
"
南昌,0791,1362791,中国移动,江西,330000,"GSM
"
九江,0792,1362792,中国移动,江西,332000,"GSM
"
上饶,0793,1362793,中国移动,江西,334000,"GSM
"
抚州,0794,1362794,中国移动,江西,344000,"GSM
"
宜春,0795,1362795,中国移动,江西,336000,"GSM
"
吉安,0796,1362796,中国移动,江西,343000,"GSM
"
赣州,0797,1362797,中国移动,江西,341000,"GSM
"
景德镇,0798,1362798,中国移动,江西,333000,"GSM
"
萍乡,0799,1362799,中国移动,江西,337000,"GSM
"
衡水,0318,1362318,中国移动,河北,53000,"GSM
"
邢台,0319,1362319,中国移动,河北,54000,"GSM
"
邯郸,0310,1362320,中国移动,河北,56000,"GSM
"
石家庄,0311,1362321,中国移动,河北,50000,"GSM
"
保定,0312,1362322,中国移动,河北,71000,"GSM
"
张家口,0313,1362323,中国移动,河北,75000,"GSM
"
,,,,,,
无锡,0510,1362150,中国移动,江苏,214000,"GSM
"
无锡,0510,1362151,中国移动,江苏,214000,"GSM
"
无锡,0510,1362152,中国移动,江苏,214000,"GSM
"
无锡,0510,1362153,中国移动,江苏,214000,"GSM
"
苏州,0512,1362154,中国移动,江苏,215000,"GSM
"
苏州,0512,1362155,中国移动,江苏,215000,"GSM
"
苏州,0512,1362156,中国移动,江苏,215000,"GSM
"
武汉,027,1362867,中国移动,湖北,430000,"GSM
"
武汉,027,1362868,中国移动,湖北,430000,"GSM
"
武汉,027,1362869,中国移动,湖北,430000,"GSM
"
温州,0577,1362654,中国移动,浙江,325000,"GSM
"
温州,0577,1362655,中国移动,浙江,325000,"GSM
"
温州,0577,1362656,中国移动,浙江,325000,"GSM
"
温州,0577,1362657,中国移动,浙江,325000,"GSM
"
温州,0577,1362658,中国移动,浙江,325000,"GSM
"
温州,0577,1362659,中国移动,浙江,325000,"GSM
"
台州,0576,1362660,中国移动,浙江,318000,"GSM
"
台州,0576,1362661,中国移动,浙江,318000,"GSM
"
焦作,0391,1362391,中国移动,河南,454150,"GSM
"
鹤壁,0392,1362392,中国移动,河南,458000,"GSM
"
濮阳,0393,1362393,中国移动,河南,457000,"GSM
"
周口,0394,1362394,中国移动,河南,466000,"GSM
"
漯河,0395,1362395,中国移动,河南,462000,"GSM
"
驻马店,0396,1362396,中国移动,河南,463000,"GSM
"
信阳,0376,1362397,中国移动,河南,464000,"GSM
"
三门峡,0398,1362398,中国移动,河南,472000,"GSM
"
南阳,0377,1362399,中国移动,河南,473000,"GSM
"
洛阳,0379,1362980,中国移动,河南,471000,"GSM
"
平顶山,0375,1362981,中国移动,河南,467000,"GSM
"
承德,0314,1362324,中国移动,河北,67000,"GSM
"
唐山,0315,1362325,中国移动,河北,63000,"GSM
"
廊坊,0316,1362326,中国移动,河北,65000,"GSM
"
沧州,0317,1362327,中国移动,河北,61000,"GSM
"
衡水,0318,1362328,中国移动,河北,53000,"GSM
"
邢台,0319,1362329,中国移动,河北,54000,"GSM
"
石家庄,0311,1362330,中国移动,河北,50000,"GSM
"
石家庄,0311,1362331,中国移动,河北,50000,"GSM
"
保定,0312,1362332,中国移动,河北,71000,"GSM
"
唐山,0315,1362333,中国移动,河北,63000,"GSM
"
秦皇岛,0335,1362334,中国移动,河北,66000,"GSM
"
秦皇岛,0335,1362335,中国移动,河北,66000,"GSM
"
苏州,0512,1362157,中国移动,江苏,215000,"GSM
"
南京,025,1362158,中国移动,江苏,210000,"GSM
"
南京,025,1362159,中国移动,江苏,210000,"GSM
"
常州,0519,1362510,中国移动,江苏,213000,"GSM
"
常州,0519,1362511,中国移动,江苏,213000,"GSM
"
台州,0576,1362662,中国移动,浙江,318000,"GSM
"
台州,0576,1362663,中国移动,浙江,318000,"GSM
"
台州,0576,1362664,中国移动,浙江,318000,"GSM
"
台州,0576,1362665,中国移动,浙江,318000,"GSM
"
台州,0576,1362666,中国移动,浙江,318000,"GSM
"
台州,0576,1362667,中国移动,浙江,318000,"GSM
"
台州,0576,1362668,中国移动,浙江,318000,"GSM
"
金华,0579,1362669,中国移动,浙江,321000,"GSM
"
衢州,0570,1362670,中国移动,浙江,324000,"GSM
"
杭州,0571,1362671,中国移动,浙江,310000,"GSM
"
湖州,0572,1362672,中国移动,浙江,313000,"GSM
"
,,,,,,
乌鲁木齐,0991,1362990,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1362991,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1362992,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1362993,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1362994,中国移动,新疆,830000,"GSM
"
昌吉,0994,1362995,中国移动,新疆,831100,"GSM
"
巴音郭楞,0996,1362996,中国移动,新疆,841000,"GSM
"
克拉玛依,0990,1362997,中国移动,新疆,834000,"GSM
"
喀什,0998,1362998,中国移动,新疆,844000,"GSM
"
,,,,,,
防城港,0770,1362770,中国移动,广西,538000,"GSM
"
南宁,0771,1362771,中国移动,广西,530000,"GSM
"
柳州,0772,1362772,中国移动,广西,545000,"GSM
"
桂林,0773,1362773,中国移动,广西,541000,"GSM
"
梧州,0774,1362774,中国移动,广西,543000,"GSM
"
玉林,0775,1362775,中国移动,广西,537000,"GSM
"
百色,0776,1362776,中国移动,广西,533000,"GSM
"
钦州,0777,1362777,中国移动,广西,535000,"GSM
"
河池,0778,1362778,中国移动,广西,547000,"GSM
"
三门峡,0398,1362982,中国移动,河南,472000,"GSM
"
安阳,0372,1362983,中国移动,河南,455000,"GSM
"
郑州,0371,1362984,中国移动,河南,450000,"GSM
"
焦作,0391,1362985,中国移动,河南,454150,"GSM
"
濮阳,0393,1362986,中国移动,河南,457000,"GSM
"
商丘,0370,1362987,中国移动,河南,476000,"GSM
"
许昌,0374,1362988,中国移动,河南,461000,"GSM
"
周口,0394,1362989,中国移动,河南,466000,"GSM
"
张家口,0313,1362336,中国移动,河北,75000,"GSM
"
衡水,0318,1362337,中国移动,河北,53000,"GSM
"
衡水,0318,1362338,中国移动,河北,53000,"GSM
"
张家口,0313,1362339,中国移动,河北,75000,"GSM
"
徐州,0516,1362512,中国移动,江苏,221000,"GSM
"
盐城,0515,1362513,中国移动,江苏,224000,"GSM
"
淮安,0517,1362514,中国移动,江苏,223200,"GSM
"
淮安,0517,1362515,中国移动,江苏,223200,"GSM
"
淮安,0517,1362516,中国移动,江苏,223200,"GSM
"
泰州,0523,1362517,中国移动,江苏,225300,"GSM
"
泰州,0523,1362518,中国移动,江苏,225300,"GSM
"
嘉兴,0573,1362673,中国移动,浙江,314000,"GSM
"
宁波,0574,1362674,中国移动,浙江,315000,"GSM
"
绍兴,0575,1362675,中国移动,浙江,312000,"GSM
"
嘉兴,0573,1362676,中国移动,浙江,314000,"GSM
"
温州,0577,1362677,中国移动,浙江,325000,"GSM
"
丽水,0578,1362678,中国移动,浙江,323000,"GSM
"
金华,0579,1362679,中国移动,浙江,321000,"GSM
"
宁波,0574,1362680,中国移动,浙江,315000,"GSM
"
宁波,0574,1362681,中国移动,浙江,315000,"GSM
"
宁波,0574,1362682,中国移动,浙江,315000,"GSM
"
宁波,0574,1362683,中国移动,浙江,315000,"GSM
"
伊犁,0999,1362999,中国移动,新疆,835000,GSM
北海,0779,1362779,中国移动,广西,536000,"GSM
"
柳州,0772,1362780,中国移动,广西,545000,"GSM
"
南宁,0771,1362781,中国移动,广西,530000,"GSM
"
柳州,0772,1362782,中国移动,广西,545000,"GSM
"
桂林,0773,1362783,中国移动,广西,541000,"GSM
"
梧州,0774,1362784,中国移动,广西,543000,"GSM
"
玉林,0775,1362785,中国移动,广西,537000,"GSM
"
桂林,0773,1362786,中国移动,广西,541000,"GSM
"
南宁,0771,1362787,中国移动,广西,530000,"GSM
"
南宁,0771,1362788,中国移动,广西,530000,"GSM
"
北海,0779,1362789,中国移动,广西,536000,"GSM
"
,,,,,,
东莞,0769,1362000,中国移动,广东,511700,"GSM
"
东莞,0769,1362001,中国移动,广东,511700,"GSM
"
东莞,0769,1362002,中国移动,广东,511700,"GSM
"
东莞,0769,1362003,中国移动,广东,511700,"GSM
"
,,,,,,
菏泽,0530,1362530,中国移动,山东,274000,"GSM
"
济南,0531,1362531,中国移动,山东,250000,"GSM
"
青岛,0532,1362532,中国移动,山东,266000,"GSM
"
淄博,0533,1362533,中国移动,山东,255000,"GSM
"
德州,0534,1362534,中国移动,山东,253000,"GSM
"
烟台,0535,1362535,中国移动,山东,264000,"GSM
"
潍坊,0536,1362536,中国移动,山东,261000,"GSM
"
济宁,0537,1362537,中国移动,山东,272000,"GSM
"
,,,,,,
银川,0951,1362950,中国移动,宁夏,750000,"GSM
"
银川,0951,1362951,中国移动,宁夏,750000,"GSM
"
吴忠,0953,1362952,中国移动,宁夏,751100,"GSM
"
中卫,0953,1362953,中国移动,宁夏,755000,"GSM
"
固原,0954,1362954,中国移动,宁夏,756000,"GSM
"
中卫,0953,1362955,中国移动,宁夏,755000,"GSM
"
石嘴山,0952,1362956,中国移动,宁夏,753000,"GSM
"
银川,0951,1362957,中国移动,宁夏,750000,"GSM
"
,,,,,,
滁州,0550,1362550,中国移动,安徽,239000,"GSM
"
合肥,0551,1362551,中国移动,安徽,230000,"GSM
"
蚌埠,0552,1362552,中国移动,安徽,233000,"GSM
"
泰州,0523,1362519,中国移动,江苏,225300,"GSM
"
扬州,0514,1362520,中国移动,江苏,225000,"GSM
"
扬州,0514,1362521,中国移动,江苏,225000,"GSM
"
南通,0513,1362522,中国移动,江苏,226000,"GSM
"
南通,0513,1362523,中国移动,江苏,226000,"GSM
"
宿迁,0527,1362524,中国移动,江苏,223800,"GSM
"
宿迁,0527,1362525,中国移动,江苏,223800,"GSM
"
镇江,0511,1362526,中国移动,江苏,212000,"GSM
"
苏州,0512,1362527,中国移动,江苏,215000,"GSM
"
苏州,0512,1362528,中国移动,江苏,215000,"GSM
"
苏州,0512,1362529,中国移动,江苏,215000,"GSM
"
宁波,0574,1362684,中国移动,浙江,315000,"GSM
"
绍兴,0575,1362685,中国移动,浙江,312000,"GSM
"
绍兴,0575,1362686,中国移动,浙江,312000,"GSM
"
绍兴,0575,1362687,中国移动,浙江,312000,"GSM
"
绍兴,0575,1362688,中国移动,浙江,312000,"GSM
"
金华,0579,1362689,中国移动,浙江,321000,"GSM
"
东莞,0769,1362004,中国移动,广东,511700,"GSM
"
东莞,0769,1362005,中国移动,广东,511700,"GSM
"
东莞,0769,1362006,中国移动,广东,511700,"GSM
"
东莞,0769,1362007,中国移动,广东,511700,"GSM
"
东莞,0769,1362008,中国移动,广东,511700,"GSM
"
东莞,0769,1362009,中国移动,广东,511700,"GSM
"
佛山,0757,1362010,中国移动,广东,528000,"GSM
"
佛山,0757,1362011,中国移动,广东,528000,"GSM
"
佛山,0757,1362012,中国移动,广东,528000,"GSM
"
佛山,0757,1362013,中国移动,广东,528000,"GSM
"
佛山,0757,1362014,中国移动,广东,528000,"GSM
"
佛山,0757,1362015,中国移动,广东,528000,"GSM
"
泰安,0538,1362538,中国移动,山东,271000,"GSM
"
临沂,0539,1362539,中国移动,山东,276000,"GSM
"
菏泽,0530,1362540,中国移动,山东,274000,"GSM
"
济南,0531,1362541,中国移动,山东,250000,"GSM
"
青岛,0532,1362542,中国移动,山东,266000,"GSM
"
银川,0951,1362958,中国移动,宁夏,750000,"GSM
"
银川,0951,1362959,中国移动,宁夏,750000,"GSM
"
芜湖,0553,1362553,中国移动,安徽,241000,"GSM
"
淮南,0554,1362554,中国移动,安徽,232000,"GSM
"
巢湖,0565,1362555,中国移动,安徽,238000,"GSM
"
安庆,0556,1362556,中国移动,安徽,246000,"GSM
"
宿州,0557,1362557,中国移动,安徽,234000,"GSM
"
阜阳,0558,1362558,中国移动,安徽,236000,"GSM
"
六安,0564,1362559,中国移动,安徽,237000,"GSM
"
池州,0566,1362560,中国移动,安徽,247100,"GSM
"
淮北,0561,1362561,中国移动,安徽,235000,"GSM
"
淮南,0554,1362562,中国移动,安徽,232000,"GSM
"
巢湖,0565,1362563,中国移动,安徽,238000,"GSM
"
南京,025,1362610,中国移动,江苏,210000,"GSM
"
扬州,0514,1362611,中国移动,江苏,225000,"GSM
"
扬州,0514,1362612,中国移动,江苏,225000,"GSM
"
泰州,0523,1362613,中国移动,江苏,225300,"GSM
"
宿迁,0527,1362614,中国移动,江苏,223800,"GSM
"
徐州,0516,1362615,中国移动,江苏,221000,"GSM
"
徐州,0516,1362616,中国移动,江苏,221000,"GSM
"
徐州,0516,1362617,中国移动,江苏,221000,"GSM
"
淮安,0517,1362618,中国移动,江苏,223200,"GSM
"
苏州,0512,1362619,中国移动,江苏,215000,"GSM
"
盐城,0515,1362620,中国移动,江苏,224000,"GSM
"
盐城,0515,1362621,中国移动,江苏,224000,"GSM
"
佛山,0757,1362016,中国移动,广东,528000,"GSM
"
江门,0750,1362017,中国移动,广东,529000,"GSM
"
江门,0750,1362018,中国移动,广东,529000,"GSM
"
江门,0750,1362019,中国移动,广东,529000,"GSM
"
深圳,0755,1362020,中国移动,广东,518000,"GSM
"
深圳,0755,1362021,中国移动,广东,518000,"GSM
"
深圳,0755,1362022,中国移动,广东,518000,"GSM
"
,,,,,,
天津,022,1362200,中国移动,天津,300000,"GSM
"
天津,022,1362201,中国移动,天津,300000,"GSM
"
天津,022,1362202,中国移动,天津,300000,"GSM
"
天津,022,1362203,中国移动,天津,300000,"GSM
"
天津,022,1362204,中国移动,天津,300000,"GSM
"
天津,022,1362205,中国移动,天津,300000,"GSM
"
天津,022,1362206,中国移动,天津,300000,"GSM
"
天津,022,1362207,中国移动,天津,300000,"GSM
"
滨州,0543,1362543,中国移动,山东,256600,"GSM
"
烟台,0535,1362544,中国移动,山东,264000,"GSM
"
烟台,0535,1362545,中国移动,山东,264000,"GSM
"
东营,0546,1362546,中国移动,山东,257000,"GSM
"
济宁,0537,1362547,中国移动,山东,272000,"GSM
"
泰安,0538,1362548,中国移动,山东,271000,"GSM
"
临沂,0539,1362549,中国移动,山东,276000,"GSM
"
威海,0631,1362630,中国移动,山东,264200,"GSM
"
威海,0631,1362631,中国移动,山东,264200,"GSM
"
枣庄,0632,1362632,中国移动,山东,277000,"GSM
"
日照,0633,1362633,中国移动,山东,276800,"GSM
"
莱芜,0634,1362634,中国移动,山东,271100,"GSM
"
巢湖,0565,1362564,中国移动,安徽,238000,"GSM
"
巢湖,0565,1362565,中国移动,安徽,238000,"GSM
"
安庆,0556,1362566,中国移动,安徽,246000,"GSM
"
安庆,0556,1362567,中国移动,安徽,246000,"GSM
"
阜阳,0558,1362568,中国移动,安徽,236000,"GSM
"
芜湖,0553,1362569,中国移动,安徽,241000,"GSM
"
盐城,0515,1362622,中国移动,江苏,224000,"GSM
"
无锡,0510,1362623,中国移动,江苏,214000,"GSM
"
常州,0519,1362624,中国移动,江苏,213000,"GSM
"
常州,0519,1362625,中国移动,江苏,213000,"GSM
"
镇江,0511,1362626,中国移动,江苏,212000,"GSM
"
南通,0513,1362627,中国移动,江苏,226000,"GSM
"
南通,0513,1362628,中国移动,江苏,226000,"GSM
"
南通,0513,1362629,中国移动,江苏,226000,"GSM
"
汕尾,0660,1362023,中国移动,广东,516600,"GSM
"
河源,0762,1362024,中国移动,广东,517000,"GSM
"
云浮,0766,1362025,中国移动,广东,527300,"GSM
"
揭阳,0663,1362026,中国移动,广东,522000,"GSM
"
揭阳,0663,1362027,中国移动,广东,522000,"GSM
"
天津,022,1362208,中国移动,天津,300000,"GSM
"
天津,022,1362209,中国移动,天津,300000,"GSM
"
天津,022,1362210,中国移动,天津,300000,"GSM
"
天津,022,1362211,中国移动,天津,300000,"GSM
"
天津,022,1362212,中国移动,天津,300000,"GSM
"
天津,022,1362213,中国移动,天津,300000,"GSM
"
天津,022,1362214,中国移动,天津,300000,"GSM
"
天津,022,1362215,中国移动,天津,300000,"GSM
"
天津,022,1362216,中国移动,天津,300000,"GSM
"
天津,022,1362217,中国移动,天津,300000,"GSM
"
聊城,0635,1362635,中国移动,山东,252000,"GSM
"
潍坊,0536,1362636,中国移动,山东,261000,"GSM
"
德州,0534,1362637,中国移动,山东,253000,"GSM
"
淄博,0533,1362638,中国移动,山东,255000,"GSM
"
青岛,0532,1362639,中国移动,山东,266000,"GSM
"
济南,0531,1362640,中国移动,山东,250000,"GSM
"
济南,0531,1362641,中国移动,山东,250000,"GSM
"
青岛,0532,1362642,中国移动,山东,266000,"GSM
"
淄博,0533,1362643,中国移动,山东,255000,"GSM
"
淄博,0533,1362644,中国移动,山东,255000,"GSM
"
烟台,0535,1362645,中国移动,山东,264000,"GSM
"
潍坊,0536,1362646,中国移动,山东,261000,"GSM
"
揭阳,0663,1362028,中国移动,广东,522000,"GSM
"
揭阳,0663,1362029,中国移动,广东,522000,"GSM
"
佛山,0757,1362030,中国移动,广东,528000,"GSM
"
佛山,0757,1362031,中国移动,广东,528000,"GSM
"
佛山,0757,1362032,中国移动,广东,528000,"GSM
"
佛山,0757,1362033,中国移动,广东,528000,"GSM
"
天津,022,1362218,中国移动,天津,300000,"GSM
"
天津,022,1362219,中国移动,天津,300000,"GSM
"
济宁,0537,1362647,中国移动,山东,272000,"GSM
"
青岛,0532,1362648,中国移动,山东,266000,"GSM
"
滨州,0543,1362649,中国移动,山东,256600,"GSM
"
,,,,,,
成都,028,1362800,中国移动,四川,610000,"GSM
"
成都,028,1362801,中国移动,四川,610000,"GSM
"
成都,028,1362802,中国移动,四川,610000,"GSM
"
成都,028,1362803,中国移动,四川,610000,"GSM
"
成都,028,1362804,中国移动,四川,610000,"GSM
"
成都,028,1362805,中国移动,四川,610000,"GSM
"
成都,028,1362806,中国移动,四川,610000,"GSM
"
德阳,0838,1362807,中国移动,四川,618000,"GSM
"
,,,,,,
呼伦贝尔,0470,1362470,中国移动,内蒙古,21000,"GSM
"
呼和浩特,0471,1362471,中国移动,内蒙古,10000,"GSM
"
包头,0472,1362472,中国移动,内蒙古,14000,"GSM
"
阿拉善盟,0483,1362473,中国移动,内蒙古,737300,"GSM
"
乌兰察布,0474,1362474,中国移动,内蒙古,12000,"GSM
"
,,,,,,
延边,0433,1362070,中国移动,吉林,133000,"GSM
"
延边,0433,1362071,中国移动,吉林,133000,"GSM
"
吉林,0432,1362072,中国移动,吉林,132000,"GSM
"
吉林,0432,1362073,中国移动,吉林,132000,"GSM
"
吉林,0432,1362074,中国移动,吉林,132000,"GSM
"
吉林,0432,1362075,中国移动,吉林,132000,"GSM
"
吉林,0432,1362076,中国移动,吉林,132000,"GSM
"
四平,0434,1362077,中国移动,吉林,136000,"GSM
"
,,,,,,
昭通,0870,1362870,中国移动,云南,657000,"GSM
"
西双版纳,0691,1362871,中国移动,云南,666100,"GSM
"
大理,0872,1362872,中国移动,云南,671000,"GSM
"
红河,0873,1362873,中国移动,云南,661400,"GSM
"
曲靖,0874,1362874,中国移动,云南,655000,"GSM
"
保山,0875,1362875,中国移动,云南,678000,"GSM
"
